Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,clust
175501,1000,17500,2500,2500,34318,36,7974,19,2691,1
214674,0,2500,2500,2500,25688,23,2500,5,2607,1
38429,0,2500,2500,2500,1004,2,1004,2,2521,1
22865,0,2500,2500,2500,1750,7,0,0,2375,1
103172,0,2500,2500,2500,3125,3,0,0,2416,1
115161,0,2500,2500,2500,9050,18,3050,15,2417,1
58382,0,2500,2500,2500,11327,32,4800,23,2480,1
156766,0,17500,2500,2500,23375,27,0,0,2840,1
34137,0,2500,2500,2500,335,5,0,0,2593,1
17219,0,2500,2500,2500,6167,10,3757,6,2627,1
43823,0,2500,2500,2500,500,1,0,0,2717,1
16090,0,2500,2500,2500,850,6,850,6,2592,1
26164,2556,2500,2500,2500,0,0,0,0,2566,1
29518,0,2500,2500,2500,2702,12,0,0,2532,1
29754,6396,2500,2500,2500,500,1,0,0,2655,1
69788,0,2500,2500,2500,1500,3,1500,3,2705,1
38042,0,2500,2500,2500,7658,17,0,0,2606,1
23894,0,2500,2500,2500,6000,3,0,0,2705,1
16321,0,2500,2500,2500,0,0,0,0,2710,1
37550,0,2500,2500,2500,0,0,0,0,2579,1
37936,0,5000,2500,2500,6211,12,0,0,2719,1
25934,0,2500,2500,2500,370,3,0,0,2565,1
54942,0,2500,2500,2500,4200,10,4200,10,2610,1
98753,0,2500,2500,2500,1475,5,0,0,2619,1
25157,0,2500,2500,2500,830,3,0,0,2732,1
24134,0,2500,2500,2500,1250,3,0,0,2390,1
14504,0,2500,2500,2500,0,0,0,0,2329,1
36665,0,2500,2500,2500,3250,19,0,0,2951,1
17481,0,2500,2500,2500,1396,3,0,0,586,1
33111,0,2500,2500,2500,0,0,0,0,2461,1
14957,0,2500,2500,2500,0,0,0,0,2634,1
60109,0,2500,2500,2500,2300,6,2300,6,2501,1
129887,0,2500,2500,2500,26810,10,810,3,2566,1
18150,0,2500,2500,2500,240,2,0,0,2538,1
57432,0,5000,2500,2500,13422,19,5100,12,2546,1
32659,0,2500,2500,2500,3614,14,0,0,2553,1
103203,0,2500,2500,2500,3200,4,200,2,1556,1
27122,0,2500,2500,2500,0,0,0,0,2630,1
40252,0,2500,2500,2500,1375,4,0,0,2565,1
194816,0,2500,2500,2500,20822,25,6647,12,2424,1
65460,0,2500,2500,2500,0,0,0,0,2493,1
17863,0,2500,2500,2500,0,0,0,0,2028,1
38307,0,2500,2500,2500,1500,3,1500,3,2151,1
73601,0,5000,2500,2500,12902,36,2000,4,2624,1
48852,0,2500,2500,2500,1058,3,0,0,2278,1
188883,0,2500,2500,2500,5500,3,0,0,2613,1
37212,0,2500,2500,2500,0,0,0,0,2455,1
43285,0,2500,2500,2500,745,3,0,0,2436,1
10758,0,2500,2500,2500,0,0,0,0,1777,1
40926,0,2500,2500,2500,1725,7,0,0,2453,1
38580,0,2500,2500,2500,4337,7,0,0,2168,1
26650,0,2500,2500,2500,4652,11,4652,11,1958,1
25268,888,2500,2500,2500,4566,8,800,3,2126,1
19382,0,2500,2500,2500,195,2,0,0,2545,1
25205,0,2500,2500,2500,0,0,0,0,2532,1
18954,0,2500,2500,2500,550,3,550,3,2465,1
41279,0,5000,2500,2500,8682,14,0,0,2241,1
56624,0,2500,5000,2500,12311,14,0,0,2491,1
41072,0,2500,2500,2500,3751,15,0,0,2378,1
83623,0,2500,2500,2500,2692,6,900,4,2395,1
93264,0,2500,2500,2500,3250,19,0,0,2369,1
115154,0,17500,2500,2500,13466,17,500,1,2440,1
24920,0,2500,2500,2500,375,3,0,0,2067,1
41247,0,2500,2500,2500,0,0,0,0,2407,1
14457,2288,2500,2500,2500,1875,8,0,0,2409,1
29067,0,2500,2500,2500,485,3,250,1,2147,1
112164,0,17500,2500,2500,16802,14,0,0,2188,1
44764,0,5000,2500,2500,5539,6,0,0,2081,1
38997,0,2500,2500,2500,5158,18,0,0,2399,1
115215,0,5000,2500,2500,5824,7,0,0,2096,1
96714,0,17500,2500,2500,17026,15,0,0,2185,1
11552,0,2500,2500,2500,0,0,0,0,481,1
38739,0,2500,2500,2500,3050,3,550,2,1976,1
142989,0,32500,2500,2500,26210,14,500,1,2340,1
11845,0,2500,2500,2500,625,2,0,0,2334,1
46378,4844,2500,2500,2500,2358,5,2358,5,1766,1
85071,0,2500,2500,2500,6600,4,0,0,2322,1
33834,0,2500,2500,2500,3920,12,0,0,1850,1
36839,0,2500,2500,2500,4436,6,0,0,2275,1
42042,0,5000,2500,2500,9846,14,0,0,1606,1
72027,0,2500,2500,2500,0,0,0,0,2386,1
17818,0,2500,2500,2500,0,0,0,0,1709,1
70927,0,2500,2500,2500,12011,12,1567,8,2096,1
57622,0,2500,2500,2500,1250,3,0,0,2337,1
33530,0,2500,2500,2500,0,0,0,0,1777,1
287033,0,2500,2500,2500,26161,58,12873,53,2272,1
23224,0,2500,2500,2500,1750,7,0,0,2322,1
17684,0,2500,2500,2500,93,1,0,0,2012,1
44668,0,2500,2500,2500,872,2,0,0,1557,1
22461,0,2500,2500,2500,150,1,150,1,2223,1
103200,0,2500,2500,2500,500,1,500,1,2062,1
74007,0,5000,2500,2500,9259,13,0,0,2181,1
22134,0,2500,2500,2500,0,0,0,0,2161,1
242062,0,2500,2500,2500,5125,18,0,0,2150,1
24683,0,2500,2500,2500,600,2,0,0,2117,1
124837,0,2500,2500,2500,4400,7,1500,5,2053,1
50848,0,2500,2500,2500,0,0,0,0,1773,1
19661,0,2500,2500,2500,0,0,0,0,2175,1
123055,0,2500,2500,2500,11564,5,1039,2,2209,1
63331,0,2500,2500,2500,4200,4,700,2,2060,1
194111,0,2500,2500,2500,12350,30,2750,15,1777,1
59177,0,2500,2500,2500,2300,6,700,3,1869,1
13982,0,2500,2500,2500,500,1,0,0,2117,1
21740,0,2500,2500,2500,5625,11,0,0,2048,1
48256,0,5000,2500,2500,8942,14,0,0,2121,1
27320,2788,2500,2500,2500,0,0,0,0,1725,1
66614,0,2500,2500,2500,0,0,0,0,1992,1
120860,0,2500,2500,2500,2000,1,0,0,1761,1
77382,0,2500,2500,2500,4950,13,0,0,2256,1
19290,0,2500,2500,2500,0,0,0,0,2331,1
50987,0,2500,2500,2500,0,0,0,0,2259,1
17377,2178,2500,2500,2500,500,1,0,0,2010,1
11711,0,2500,2500,2500,500,1,500,1,1922,1
28712,0,2500,2500,2500,1500,3,1500,3,2256,1
110839,0,2500,2500,2500,17550,24,7550,23,2272,1
65633,0,2500,2500,2500,3100,10,2000,8,1791,1
69106,0,2500,2500,2500,17832,10,0,0,2007,1
66009,0,2500,2500,2500,0,0,0,0,1603,1
16843,0,2500,2500,2500,780,3,0,0,2112,1
27071,0,2500,2500,2500,2125,10,0,0,2059,1
25807,0,2500,2500,2500,550,3,550,3,1838,1
132871,0,2500,2500,2500,300,3,200,2,1719,1
92533,0,2500,2500,2500,2220,4,2220,4,1905,1
14513,0,2500,2500,2500,50,2,0,0,1710,1
21311,3418,2500,2500,2500,2000,9,0,0,1990,1
49804,0,2500,2500,2500,0,0,0,0,2157,1
135567,0,2500,2500,2500,3650,5,1050,3,1967,1
135374,0,17500,2500,2500,23835,22,917,2,2294,1
140914,0,2500,2500,2500,0,0,0,0,1791,1
61893,0,2500,2500,2500,0,0,0,0,2320,1
83082,0,2500,2500,2500,16207,13,250,1,2003,1
16962,0,2500,2500,2500,0,0,0,0,2206,1
22215,0,2500,2500,2500,2375,12,0,0,1857,1
105898,0,2500,2500,2500,4444,5,1944,4,2332,1
131366,0,2500,2500,2500,1500,2,500,1,1999,1
31929,0,2500,2500,2500,3500,3,1000,2,2019,1
20540,0,2500,2500,2500,5731,15,500,1,1970,1
15540,0,2500,2500,2500,209,3,104,1,1761,1
298927,0,50000,2500,2500,69449,27,150,3,2047,1
66300,0,2500,2500,2500,4750,6,1150,3,1884,1
28446,0,2500,2500,2500,0,0,0,0,1920,1
80906,0,17500,2500,2500,23548,15,0,0,2140,1
12153,0,2500,2500,2500,1050,9,1050,9,2041,1
37569,0,2500,2500,2500,3850,4,250,1,1597,1
224852,0,2500,2500,2500,7750,32,750,3,2102,1
19881,0,2500,2500,2500,2472,15,0,0,2186,1
13490,0,2500,2500,2500,0,0,0,0,2032,1
119735,0,17500,2500,2500,22432,17,1000,2,1996,1
18317,0,2500,2500,2500,2375,12,0,0,2032,1
26334,0,2500,2500,2500,0,0,0,0,2258,1
10697,0,2500,2500,2500,1000,8,0,0,2111,1
35661,7487,2500,2500,2500,600,3,500,2,1759,1
54697,0,2500,2500,2500,1625,6,0,0,1809,1
18359,0,2500,2500,2500,0,0,0,0,1748,1
45137,0,2500,2500,2500,2000,1,0,0,1319,1
18179,0,2500,2500,2500,5488,3,0,0,1877,1
46809,0,2500,2500,2500,125,1,0,0,1878,1
20891,0,2500,2500,2500,150,3,0,0,1920,1
36513,1692,2500,2500,2500,825,3,725,2,1611,1
40091,0,2500,2500,2500,0,0,0,0,1803,1
45842,0,2500,2500,2500,8253,15,128,1,1805,1
43595,0,2500,2500,2500,4375,14,0,0,1867,1
10926,0,2500,2500,2500,0,0,0,0,1851,1
64594,0,5000,2500,2500,9295,14,0,0,1869,1
24580,0,2500,2500,2500,255,3,0,0,1926,1
24579,0,2500,2500,2500,2100,10,0,0,1967,1
71713,0,2500,2500,2500,2135,4,0,0,1845,1
73501,0,17500,2500,2500,21014,26,3694,8,1720,1
61479,0,2500,2500,2500,6050,4,50,1,1755,1
21915,0,2500,2500,2500,1875,8,0,0,1518,1
26069,0,2500,2500,2500,0,0,0,0,1278,1
14052,0,2500,2500,2500,0,0,0,0,1808,1
18239,0,2500,2500,2500,0,0,0,0,1683,1
34535,0,2500,2500,2500,2719,12,0,0,1358,1
23720,0,2500,2500,2500,4000,3,500,1,1678,1
11816,0,2500,2500,2500,0,0,0,0,1596,1
12568,0,2500,2500,2500,350,3,0,0,1664,1
13188,0,2500,2500,2500,1500,3,1500,3,1955,1
28526,0,2500,2500,2500,4167,15,0,0,1360,1
68359,0,17500,2500,2500,15803,17,0,0,1293,1
22048,0,2500,2500,2500,100,1,0,0,1702,1
40408,0,5000,2500,2500,9612,12,0,0,913,1
20642,0,2500,2500,2500,4977,13,0,0,1614,1
66574,0,2500,2500,2500,2500,6,400,4,1791,1
18656,0,2500,2500,2500,4752,11,0,0,968,1
57374,1621,2500,2500,2500,2100,5,2100,5,1440,1
25898,0,2500,2500,2500,7834,3,0,0,1588,1
62492,0,2500,2500,2500,3725,11,2600,9,1536,1
54039,0,2500,2500,2500,5250,22,1250,10,1709,1
22966,0,2500,2500,2500,3950,8,450,6,1443,1
37171,0,2500,2500,2500,3450,5,950,4,1341,1
40425,0,2500,2500,2500,3300,8,1700,5,1753,1
37093,0,2500,2500,2500,4250,13,0,0,1810,1
21461,0,2500,2500,2500,4010,26,0,0,1509,1
21950,0,2500,2500,2500,5739,16,0,0,1668,1
14233,0,2500,2500,2500,160,3,0,0,1687,1
22551,0,2500,2500,2500,0,0,0,0,1794,1
21854,0,2500,2500,2500,500,1,500,1,1100,1
50386,0,2500,2500,2500,2750,8,0,0,1721,1
28502,0,2500,2500,2500,2375,12,0,0,1732,1
238446,1082,32500,2500,2500,37766,28,1550,11,890,1
20516,0,2500,2500,2500,3500,20,0,0,1429,1
97391,0,2500,2500,2500,26299,8,0,0,1607,1
29253,2305,2500,2500,2500,7625,5,0,0,1630,1
139982,0,2500,2500,2500,14500,6,0,0,1430,1
68192,0,2500,2500,2500,1300,9,1300,9,1640,1
21615,0,2500,2500,2500,5043,13,1000,2,1069,1
152178,0,32500,2500,2500,39760,15,248,1,1073,1
17397,0,2500,2500,2500,1750,7,0,0,1215,1
45006,0,2500,2500,2500,1400,6,300,4,925,1
42093,0,2500,2500,2500,1831,4,0,0,1526,1
74331,0,17500,2500,2500,15779,14,0,0,1514,1
120462,3649,2500,2500,2500,10500,9,750,2,1503,1
38761,0,5000,2500,2500,9015,12,0,0,1533,1
30463,0,2500,2500,2500,4619,9,0,0,1275,1
67495,0,5000,2500,2500,8620,8,0,0,1302,1
15339,0,2500,2500,2500,1375,4,0,0,628,1
25849,0,2500,2500,2500,0,0,0,0,996,1
30273,0,2500,2500,2500,1720,8,0,0,1117,1
24750,0,2500,2500,2500,0,0,0,0,968,1
12471,0,2500,2500,2500,0,0,0,0,666,1
19694,0,2500,2500,2500,2125,10,0,0,1436,1
11571,0,2500,2500,2500,0,0,0,0,1116,1
26933,0,2500,2500,2500,750,6,0,0,1299,1
16188,0,2500,2500,2500,3726,7,300,4,900,1
119214,0,2500,2500,2500,19633,23,15533,17,1041,1
66956,0,2500,2500,2500,4520,5,1508,1,1342,1
32934,0,2500,2500,2500,500,1,0,0,858,1
24915,0,2500,2500,2500,265,3,0,0,1184,1
10100,0,2500,2500,2500,4400,12,2900,9,1032,1
11676,0,2500,2500,2500,1000,1,0,0,1158,1
31504,0,2500,2500,2500,7358,2,0,0,1022,1
12093,0,2500,2500,2500,1605,4,0,0,1411,1
44353,0,2500,2500,2500,2500,1,0,0,138,1
35557,0,2500,2500,2500,350,3,0,0,1135,1
38465,0,2500,2500,2500,10550,3,550,2,1580,1
31224,1000,2500,2500,2500,1150,7,650,6,1508,1
93191,0,2500,2500,2500,10463,17,3100,7,1539,1
20010,0,2500,2500,2500,0,0,0,0,1302,1
37866,0,5000,2500,2500,9200,18,0,0,1230,1
65664,0,5000,2500,2500,11899,5,0,0,1121,1
59967,0,2500,2500,2500,10000,4,0,0,959,1
19892,0,2500,2500,2500,3505,13,0,0,1240,1
38292,0,2500,5000,2500,12487,13,250,2,531,1
103645,7257,2500,2500,2500,3450,3,950,2,1374,1
189077,3867,32500,2500,2500,54353,27,100,1,542,1
33323,0,2500,2500,2500,0,0,0,0,1405,1
114719,0,2500,2500,2500,0,0,0,0,1136,1
25705,0,2500,2500,2500,0,0,0,0,1180,1
17036,0,2500,2500,2500,0,0,0,0,1210,1
34458,0,2500,2500,2500,1883,8,0,0,843,1
13125,0,2500,2500,2500,550,4,550,4,268,1
14494,0,2500,2500,2500,500,1,0,0,575,1
13460,0,2500,2500,2500,0,0,0,0,271,1
22840,0,2500,2500,2500,0,0,0,0,773,1
26375,0,2500,2500,2500,7875,38,0,0,1431,1
16200,0,2500,2500,2500,5375,28,0,0,1407,1
40465,0,2500,2500,2500,6540,28,0,0,1408,1
74280,0,17500,2500,2500,23735,18,0,0,1425,1
17215,0,2500,2500,2500,1750,7,0,0,1423,1
16825,0,2500,2500,2500,4250,27,0,0,1431,1
23717,0,2500,2500,2500,3375,19,0,0,1404,1
49151,0,5000,2500,2500,12931,38,0,0,1423,1
13936,0,2500,2500,2500,1625,6,0,0,1418,1
29182,0,2500,2500,2500,3517,18,642,2,1404,1
16504,0,2500,2500,2500,500,4,0,0,1397,1
16700,0,2500,2500,2500,1500,5,0,0,1269,1
62705,0,2500,2500,2500,2750,15,0,0,1422,1
28745,0,2500,2500,2500,10375,43,0,0,1323,1
21842,0,2500,2500,2500,3250,19,0,0,929,1
37478,0,2500,2500,2500,5409,4,5409,4,429,1
13749,0,2500,2500,2500,400,4,400,4,996,1
10508,0,2500,2500,2500,0,0,0,0,309,1
74093,0,17500,2500,2500,20055,37,0,0,949,1
11692,0,2500,2500,2500,0,0,0,0,95,1
12964,500,2500,2500,2500,450,3,350,2,943,1
17191,0,2500,2500,2500,2484,6,2484,6,922,1
22647,0,2500,2500,2500,1136,9,0,0,883,1
31011,0,2500,2500,2500,0,0,0,0,1130,1
12078,0,2500,2500,2500,500,1,500,1,983,1
141554,0,32500,2500,2500,41685,15,1000,2,1139,1
24847,0,2500,2500,2500,1550,4,0,0,1022,1
121779,0,2500,2500,2500,3500,3,1000,2,634,1
28049,0,2500,2500,2500,100,2,0,0,1164,1
11690,0,2500,2500,2500,0,0,0,0,360,1
36491,0,2500,2500,2500,500,1,500,1,1027,1
68092,0,17500,2500,2500,16524,14,500,2,652,1
22027,0,2500,2500,2500,1225,3,0,0,653,1
59317,4877,2500,2500,2500,4794,3,1194,1,660,1
45485,0,2500,2500,2500,8417,4,0,0,759,1
31539,0,2500,2500,2500,6406,16,200,1,721,1
20335,0,2500,2500,2500,5115,2,0,0,768,1
25418,0,2500,2500,2500,50,1,50,1,720,1
47662,3071,2500,2500,2500,100,1,100,1,760,1
10512,0,2500,2500,2500,0,0,0,0,836,1
41537,3576,2500,2500,2500,3000,3,250,1,669,1
17539,0,2500,2500,2500,500,3,400,2,628,1
7038,0,2500,2500,2500,1336,3,1336,3,309,1
44780,0,2500,2500,2500,2100,3,1100,2,968,1
25047,0,2500,2500,2500,500,1,500,1,443,1
16844,0,2500,2500,2500,0,0,0,0,483,1
86588,0,2500,2500,2500,4537,4,0,0,1072,1
29174,0,2500,2500,2500,100,1,0,0,1087,1
58816,0,2500,2500,2500,4600,5,1100,3,570,1
24295,0,2500,2500,2500,250,2,250,2,621,1
20198,0,2500,2500,2500,3139,2,3139,2,601,1
24454,0,2500,2500,2500,1919,7,0,0,732,1
29056,0,2500,2500,2500,4354,14,0,0,715,1
42071,0,2500,2500,2500,500,1,0,0,502,1
57346,0,2500,2500,2500,7946,6,5446,5,492,1
11303,0,2500,2500,2500,0,0,0,0,119,1
38995,0,2500,2500,2500,1200,2,200,1,563,1
31673,0,2500,2500,2500,2500,1,0,0,283,1
13560,0,2500,2500,2500,0,0,0,0,368,1
12264,0,2500,2500,2500,0,0,0,0,267,1
16094,0,2500,2500,2500,0,0,0,0,199,1
23257,0,2500,2500,2500,0,0,0,0,361,1
18933,0,2500,2500,2500,0,0,0,0,284,1
93198,0,17500,2500,2500,28923,18,0,0,500,1
16501,0,2500,2500,2500,0,0,0,0,360,1
20882,0,2500,2500,2500,1000,1,0,0,328,1
25730,0,2500,2500,2500,1431,3,931,2,630,1
20410,0,2500,2500,2500,0,0,0,0,541,1
27759,0,2500,2500,2500,7195,5,0,0,499,1
39956,0,2500,2500,2500,0,0,0,0,3206,1
221543,0,2500,2500,2500,10300,5,200,3,3554,1
77978,0,2500,2500,2500,1373,10,650,6,3753,1
203353,0,2500,2500,2500,14000,13,4000,8,3557,1
68684,0,5000,2500,2500,5756,13,0,0,2892,1
23352,0,2500,2500,2500,3600,8,3600,8,1459,1
24228,0,2500,2500,2500,2850,15,0,0,3452,1
19483,0,2500,2500,2500,4263,18,0,0,3589,1
78231,0,17500,2500,2500,19182,13,0,0,3102,1
74531,0,2500,5000,2500,10914,17,750,3,3456,1
83276,0,17500,2500,2500,22539,8,650,2,3424,1
17967,0,2500,2500,2500,1500,5,0,0,3340,1
74651,0,5000,2500,2500,10893,22,0,0,3456,1
822321,0,50000,2500,2500,138334,26,600,2,3288,1
140544,0,2500,2500,2500,1021,3,500,1,3342,1
43971,0,2500,2500,2500,1491,11,0,0,2350,1
27712,0,2500,2500,2500,750,2,750,2,3491,1
31541,0,2500,2500,2500,5101,12,0,0,3488,1
27669,0,2500,2500,2500,3219,7,0,0,3413,1
62589,0,2500,2500,2500,10000,4,0,0,2803,1
374613,0,2500,5000,2500,23592,31,5000,14,3463,1
73159,0,2500,2500,2500,358,4,358,4,3237,1
38827,0,2500,2500,2500,0,0,0,0,2993,1
29919,0,2500,2500,2500,1225,3,0,0,2949,1
55473,0,5000,2500,2500,10156,7,0,0,1751,1
72019,0,17500,2500,2500,20430,8,0,0,1789,1
19821,0,2500,2500,2500,2525,3,425,1,1731,1
32091,0,2500,2500,2500,8426,17,1000,2,1731,1
26055,0,2500,2500,2500,3320,14,0,0,1727,1
122488,0,2500,2500,2500,2800,17,1300,16,1718,1
126028,0,17500,2500,2500,23974,19,668,1,1716,1
94201,0,17500,2500,2500,21559,13,0,0,1716,1
21787,0,2500,2500,2500,1500,5,0,0,1704,1
71502,0,5000,2500,2500,9482,13,0,0,1699,1
28132,0,2500,2500,2500,465,5,0,0,1702,1
67329,0,2500,2500,2500,6500,3,0,0,1696,1
11500,0,2500,2500,2500,0,0,0,0,1695,1
62121,0,2500,2500,2500,3602,9,0,0,1692,1
66315,0,2500,2500,2500,8096,9,0,0,1689,1
24838,0,2500,2500,2500,500,1,0,0,1684,1
23165,0,2500,2500,2500,5990,15,150,1,1678,1
59782,0,2500,2500,2500,7500,7,2000,4,1681,1
64131,1452,2500,2500,2500,7676,15,4620,11,1681,1
96179,0,17500,2500,2500,32069,14,400,2,1667,1
12824,0,2500,2500,2500,500,4,0,0,1677,1
130595,0,2500,2500,2500,0,0,0,0,1677,1
22291,0,2500,2500,2500,3812,11,578,2,1675,1
204693,0,2500,2500,2500,5159,5,0,0,1672,1
23027,0,2500,2500,2500,3375,15,0,0,1669,1
7500,0,2500,2500,2500,2950,8,2850,7,1668,1
104656,0,2500,2500,2500,5000,3,0,0,1663,1
12855,0,2500,2500,2500,0,0,0,0,1653,1
24893,0,2500,2500,2500,0,0,0,0,1652,1
17534,0,2500,2500,2500,0,0,0,0,1656,1
10845,0,2500,2500,2500,0,0,0,0,1621,1
22998,0,2500,2500,2500,0,0,0,0,1644,1
15635,0,2500,2500,2500,410,3,0,0,1612,1
15624,0,2500,2500,2500,0,0,0,0,1634,1
30500,0,2500,2500,2500,0,0,0,0,1628,1
33017,0,5000,2500,2500,10333,18,0,0,1622,1
16883,0,2500,2500,2500,4398,12,500,2,1626,1
23188,0,2500,2500,2500,1291,8,0,0,1627,1
24475,0,2500,2500,2500,800,8,800,8,1614,1
25753,0,2500,2500,2500,3400,21,0,0,1614,1
70659,0,5000,2500,2500,9178,8,0,0,1622,1
17472,0,2500,2500,2500,500,1,0,0,1618,1
31784,0,2500,2500,2500,350,1,350,1,1604,1
17079,0,2500,2500,2500,4000,3,0,0,1605,1
35493,0,2500,2500,2500,0,0,0,0,1602,1
22029,0,2500,2500,2500,2882,14,0,0,1597,1
50416,0,2500,2500,2500,4574,13,450,1,1597,1
81866,0,2500,2500,2500,10000,4,0,0,1591,1
85696,0,17500,2500,2500,18603,14,0,0,1591,1
134882,0,17500,2500,2500,15717,14,0,0,1597,1
43310,0,2500,2500,2500,10058,13,0,0,1589,1
18148,0,2500,2500,2500,26,3,0,0,1565,1
51653,0,5000,2500,2500,11052,14,0,0,1571,1
179832,2954,17500,2500,2500,18218,20,2500,5,1569,1
44324,0,2500,2500,2500,650,4,650,4,1583,1
69954,0,2500,2500,2500,8500,5,500,1,1578,1
29657,0,2500,2500,2500,8092,4,0,0,1592,1
11974,0,2500,2500,2500,4025,12,2400,6,1565,1
27604,0,2500,2500,2500,1570,6,0,0,1555,1
126490,0,2500,2500,2500,8808,15,5183,12,1566,1
14598,0,2500,2500,2500,625,5,0,0,1562,1
55922,2273,2500,2500,2500,8104,19,4104,16,1552,1
39450,0,2500,2500,2500,0,0,0,0,1529,1
121156,0,2500,2500,2500,12245,6,1000,2,1538,1
28028,0,2500,2500,2500,0,0,0,0,1548,1
17481,0,2500,2500,2500,0,0,0,0,1535,1
22885,0,2500,2500,2500,1060,2,0,0,1541,1
26065,0,2500,2500,2500,5600,6,1500,3,1530,1
10760,0,2500,2500,2500,0,0,0,0,1534,1
89222,0,2500,2500,2500,0,0,0,0,1528,1
37305,0,5000,2500,2500,10205,13,0,0,1513,1
76595,0,2500,2500,2500,10577,2,9577,1,1515,1
33629,0,2500,2500,2500,4970,10,150,1,1500,1
14440,0,2500,2500,2500,365,2,0,0,1502,1
62339,0,2500,2500,2500,0,0,0,0,1507,1
53040,0,2500,2500,2500,3960,9,0,0,1595,1
40346,0,5000,2500,2500,5412,13,0,0,1483,1
23835,0,2500,2500,2500,0,0,0,0,1488,1
17613,0,2500,2500,2500,5030,9,0,0,1495,1
20885,0,2500,2500,2500,751,12,0,0,1494,1
62645,0,2500,2500,2500,19602,11,0,0,1474,1
139032,0,17500,2500,2500,19565,17,1150,4,1481,1
45533,0,5000,2500,2500,12247,20,0,0,1486,1
170632,0,2500,2500,2500,4650,3,0,0,1480,1
59650,0,2500,2500,2500,5050,16,3950,13,1476,1
59927,739,2500,2500,2500,3100,3,0,0,1464,1
71794,0,2500,2500,2500,6000,3,0,0,1453,1
47301,1005,2500,2500,2500,4561,4,0,0,1464,1
60854,0,2500,2500,2500,5240,5,0,0,1457,1
11680,0,2500,2500,2500,1460,3,0,0,1459,1
24917,0,2500,2500,2500,3948,14,0,0,1457,1
131125,862,2500,2500,2500,4993,11,50,1,1443,1
19640,0,2500,2500,2500,935,3,0,0,1451,1
31611,0,2500,2500,2500,4030,12,0,0,1457,1
16014,0,2500,2500,2500,0,0,0,0,1450,1
62907,0,2500,2500,2500,3200,3,200,1,1431,1
52584,0,2500,2500,2500,2500,1,0,0,1439,1
20954,0,2500,2500,2500,375,3,0,0,1438,1
35185,0,5000,2500,2500,5957,7,0,0,1439,1
72297,0,17500,2500,2500,16241,16,0,0,1587,1
11463,0,2500,2500,2500,339,4,0,0,1425,1
26173,0,2500,2500,2500,305,1,0,0,1418,1
11933,0,2500,2500,2500,249,3,79,1,1412,1
11181,0,2500,2500,2500,929,12,0,0,1407,1
64385,0,2500,2500,2500,981,5,0,0,1395,1
54899,0,2500,2500,2500,500,1,500,1,1401,1
102516.473,183.130108,8186.942226,2531.705026,2515.265383,11164.31846,10.30718647,557.3865665,1.669328323,4126.689995,1
,,,,,,,,,,
19244,0,2500,2500,2500,215,2,0,0,6968,2
14776,0,2500,2500,2500,500,1,0,0,6952,2
16420,0,2500,2500,2500,0,0,0,0,6942,2
17648,0,2500,2500,2500,0,0,0,0,6912,2
20726,0,2500,2500,2500,1375,4,0,0,7924,2
18521,0,2500,2500,2500,1227,2,1227,2,7917,2
8828,0,2500,2500,2500,0,0,0,0,7914,2
10021,0,2500,2500,2500,0,0,0,0,7879,2
18047,0,2500,2500,2500,100,1,0,0,7868,2
23193,0,2500,2500,2500,650,4,550,3,7861,2
2176,0,2500,2500,2500,0,0,0,0,7847,2
17051,0,2500,2500,2500,1150,4,1150,4,6868,2
1300,0,2500,2500,2500,370,1,0,0,6868,2
14448,0,2500,2500,2500,1625,6,0,0,6856,2
10120,0,2500,2500,2500,0,0,0,0,6864,2
9375,0,2500,2500,2500,1750,7,0,0,6826,2
12646,0,2500,2500,2500,631,4,631,4,7787,2
8454,0,2500,2500,2500,498,9,0,0,6821,2
24093,0,2500,2500,2500,1750,7,0,0,6819,2
2000,0,2500,2500,2500,2000,4,2000,4,6809,2
16796,0,2500,2500,2500,2875,16,0,0,6773,2
22324,0,2500,2500,2500,1375,4,0,0,6753,2
8053,0,2500,2500,2500,0,0,0,0,6750,2
16583,0,2500,2500,2500,2625,7,0,0,7682,2
17469,0,2500,2500,2500,0,0,0,0,6730,2
19823,0,2500,2500,2500,1095,3,335,1,6730,2
6112,0,2500,2500,2500,0,0,0,0,6709,2
18707,0,2500,2500,2500,100,1,0,0,6693,2
24868,0,2500,2500,2500,205,5,0,0,6689,2
6663,0,2500,2500,2500,1125,7,750,4,7575,2
24523,0,2500,2500,2500,100,1,0,0,7493,2
16230,0,2500,2500,2500,486,2,0,0,7477,2
23184,1250,2500,2500,2500,3694,12,1150,3,7467,2
6854,0,2500,2500,2500,0,0,0,0,7467,2
10097,0,2500,2500,2500,2700,1,2700,1,7498,2
1344,0,2500,2500,2500,1134,9,0,0,7498,2
20203,0,2500,2500,2500,750,6,0,0,7467,2
2075,0,5000,2500,2500,5002,14,0,0,7374,2
18263,0,2500,2500,2500,2100,4,1000,2,7285,2
12895,0,2500,2500,2500,0,0,0,0,7277,2
2003,0,2500,2500,2500,980,2,0,0,7274,2
12195,0,2500,2500,2500,3875,17,0,0,7229,2
16622,0,2500,2500,2500,0,0,0,0,7229,2
16928,0,2500,2500,2500,1000,1,0,0,7173,2
15283,0,2500,2500,2500,1250,3,0,0,7132,2
13680,0,2500,2500,2500,0,0,0,0,7073,2
