,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,clust
2401,24100,0,17500,2500,2500,26674,23,2300,7,3421,0
2402,101632,0,32500,2500,2500,48658,14,0,0,3432,1
2403,233449,0,17500,2500,2500,21274,18,0,0,3419,0
2404,45257,0,2500,2500,2500,3625,7,0,0,3417,0
2405,626,0,2500,2500,2500,626,1,0,0,3393,0
2406,18272,0,2500,2500,2500,2920,5,0,0,3405,0
2407,10756,0,2500,2500,2500,1375,4,0,0,3104,0
2408,161281,0,2500,2500,2500,6321,8,175,1,3399,0
2409,75680,0,17500,2500,2500,23159,14,0,0,3397,0
2410,59839,0,17500,2500,2500,26962,18,0,0,3404,0
2411,201259,0,32500,2500,2500,40755,34,0,0,3398,1
2412,101772,0,17500,2500,2500,26480,17,1000,2,3396,0
2413,190674,4704,50000,2500,2500,104159,33,4754,15,3396,1
2414,1452,0,2500,2500,2500,2375,5,0,0,3396,0
2415,30902,0,2500,2500,2500,4175,12,50,1,3384,0
2416,65458,1000,17500,2500,2500,28356,24,1100,3,3382,0
2417,114067,0,32500,2500,2500,42569,23,0,0,3336,1
2418,93371,0,32500,2500,2500,55338,20,0,0,3382,1
2419,20207,0,2500,2500,2500,3033,12,0,0,3370,0
2420,41040,0,50000,2500,2500,66292,14,200,2,3372,1
2421,41062,0,2500,5000,2500,8275,11,0,0,3356,0
2422,208825,0,32500,2500,2500,42007,23,0,0,3369,1
2423,81087,0,17500,2500,2500,18971,12,0,0,3362,0
2424,14336,0,2500,2500,2500,0,0,0,0,3349,0
2425,29929,0,17500,2500,2500,18032,17,150,1,3344,0
2426,121390,0,2500,2500,2500,8500,4,0,0,3342,0
2427,23226,0,2500,2500,2500,2236,2,0,0,3343,0
2428,451294,0,17500,2500,2500,45907,22,500,1,3347,0
2429,68012,0,2500,2500,2500,247,3,0,0,3342,0
2430,23589,0,2500,2500,2500,0,0,0,0,3336,0
2431,35033,0,2500,2500,2500,1000,1,0,0,2913,0
2432,19860,0,2500,2500,2500,1500,5,0,0,3281,0
2433,49588,0,2500,2500,2500,4960,14,100,1,3299,0
2434,111442,0,32500,2500,2500,30368,19,0,0,3392,1
2435,87402,0,32500,2500,2500,41685,21,0,0,3306,1
2436,21875,7558,17500,2500,2500,12398,15,0,0,3299,0
2437,71459,0,32500,2500,2500,36608,28,1020,3,3312,1
2438,34049,0,2500,2500,2500,2030,8,0,0,3306,0
2439,39759,0,2500,2500,2500,100,1,100,1,3278,0
2440,64138,0,17500,2500,2500,22089,19,0,0,3257,0
2441,83811,0,32500,2500,2500,25936,15,500,1,3281,1
2442,51864,0,5000,2500,2500,6795,13,0,0,3279,0
2443,168886,0,50000,2500,2500,66859,21,200,1,3285,1
2444,51730,0,2500,2500,2500,2875,16,0,0,3264,0
2445,118141,0,32500,2500,2500,46521,11,0,0,3259,1
2446,76060,0,32500,2500,2500,33424,30,0,0,3263,1
2447,25316,0,2500,2500,2500,0,0,0,0,3258,0
2448,16859,0,32500,2500,2500,64109,45,4822,9,3266,1
2449,42236,0,2500,2500,2500,8639,10,8389,9,3259,0
2450,3446,0,2500,2500,2500,0,0,0,0,3245,0
2451,26119,0,2500,2500,2500,3189,6,0,0,3257,0
2452,136732,0,50000,2500,2500,87549,20,0,0,3252,1
2453,14554,0,2500,2500,2500,0,0,0,0,3237,0
2454,165203,0,32500,2500,2500,36666,20,0,0,3239,1
2455,76513,0,32500,2500,2500,45265,16,0,0,3235,1
2456,137076,0,50000,2500,2500,61276,24,1600,4,3225,1
2457,11952,0,2500,2500,2500,0,0,0,0,3244,0
2458,44742,0,2500,2500,2500,2500,1,0,0,3217,0
2459,94022,0,2500,2500,2500,2585,14,0,0,3222,0
2460,29287,0,2500,2500,2500,0,0,0,0,3216,0
2461,199273,0,50000,2500,2500,58457,14,0,0,3217,1
2462,114868,0,32500,2500,2500,45996,22,0,0,3204,1
2463,37335,0,17500,2500,2500,19507,17,0,0,3202,0
2464,45522,0,17500,2500,2500,10728,13,0,0,3197,0
2465,66524,0,32500,2500,2500,34682,23,0,0,3188,1
2466,38411,0,2500,2500,2500,500,1,500,1,3190,0
2467,38137,0,2500,2500,2500,11050,3,50,1,3182,0
2468,22077,0,2500,2500,2500,1385,4,0,0,3187,0
2469,65784,0,2500,2500,2500,10953,50,0,0,3169,0
2470,95916,0,17500,2500,2500,11845,11,0,0,3182,0
2471,122164,0,5000,2500,2500,9944,16,0,0,3182,0
2472,307149,2562,32500,2500,2500,58008,19,650,2,3173,1
2473,200089,4727,50000,2500,2500,75019,21,300,2,3166,1
2474,161453,0,17500,2500,2500,38956,44,0,0,3158,0
2475,135568,0,32500,2500,2500,40051,21,0,0,3166,1
2476,98339,0,17500,2500,2500,16336,13,0,0,3145,0
2477,26103,0,17500,2500,2500,13692,18,0,0,3151,0
2478,11133,0,2500,2500,2500,0,0,0,0,3147,0
2479,7011,0,17500,2500,2500,19791,16,0,0,3152,0
2480,177232,0,17500,2500,2500,14787,13,0,0,3137,0
2481,29298,0,17500,2500,2500,24656,13,0,0,3141,0
2482,35304,0,32500,2500,2500,30532,13,0,0,3131,1
2483,14952,0,2500,2500,2500,250,1,250,1,3099,0
2484,163315,0,2500,2500,2500,8035,29,0,0,3120,0
2485,23649,0,2500,2500,2500,3250,16,0,0,3176,0
2486,4460,0,2500,2500,2500,4741,14,1816,1,3113,0
2487,169794,0,17500,2500,2500,22824,19,767,2,3119,0
2488,23781,0,2500,2500,2500,50,1,50,1,3085,0
2489,704113,0,50000,2500,2500,98119,23,0,0,3082,1
2490,34942,0,17500,2500,2500,19016,13,0,0,3089,0
2491,5970,0,2500,2500,2500,1000,1,0,0,3091,0
2492,192246,0,2500,2500,2500,3170,5,500,1,3083,0
2493,34103,0,17500,2500,2500,34630,16,0,0,3115,0
2494,142152,0,17500,2500,2500,19464,13,0,0,3088,0
2495,12713,0,2500,2500,2500,0,0,0,0,3077,0
2496,28848,0,2500,2500,2500,0,0,0,0,3069,0
2497,10940,0,2500,2500,2500,0,0,0,0,3062,0
2498,24372,0,2500,2500,2500,255,1,255,1,3064,0
2499,29005,0,2500,2500,2500,90,3,0,0,3060,0
2500,215155,0,50000,2500,2500,57130,15,0,0,3069,1
2501,30062,5368,2500,2500,2500,7373,10,4373,8,3057,0
2502,13117,0,2500,2500,2500,1972,3,0,0,3027,0
2503,86341,0,17500,2500,2500,20991,16,0,0,3053,0
2504,142810,0,2500,2500,2500,8000,4,0,0,3049,0
2505,8399,0,17500,2500,2500,21136,13,0,0,3052,0
2506,120622,0,32500,2500,2500,25675,14,500,1,3040,1
2507,86150,0,2500,2500,2500,7600,34,100,1,3011,0
2508,14079,0,5000,2500,2500,6503,16,0,0,2999,0
2509,10036,0,17500,2500,2500,13959,16,0,0,3030,0
2510,80737,0,2500,2500,2500,2845,5,150,1,3028,0
2511,25435,0,2500,2500,2500,7147,32,0,0,3027,0
2512,241165,0,2500,2500,2500,1700,3,200,2,3000,0
2513,85826,0,32500,2500,2500,33678,29,0,0,3026,1
2514,654,0,17500,2500,2500,14967,10,0,0,3022,0
2515,11525,0,2500,2500,2500,0,0,0,0,3008,0
2516,40204,0,2500,2500,2500,850,3,350,2,3006,0
2517,22963,0,2500,2500,2500,0,0,0,0,2998,0
2518,47165,0,2500,2500,2500,4545,4,0,0,2992,0
2519,103240,0,32500,2500,2500,44627,29,50,1,2993,1
2520,61737,0,5000,2500,2500,6789,12,0,0,2921,0
2521,25766,0,2500,2500,2500,2548,16,100,2,2973,0
2522,147090,0,32500,2500,2500,35511,31,1800,16,2927,1
2523,79333,0,2500,2500,2500,1500,3,1500,3,2977,0
2524,4923,0,2500,2500,2500,305,2,0,0,2985,0
2525,56687,0,32500,2500,2500,48989,28,0,0,2973,1
2526,326704,0,32500,2500,2500,37408,19,0,0,2962,1
2527,45149,0,2500,2500,2500,21292,10,0,0,2949,0
2528,57477,0,2500,2500,2500,2607,4,0,0,3038,0
2529,48265,0,2500,2500,2500,1000,1,0,0,2951,0
2530,34249,0,2500,2500,2500,4100,12,0,0,2951,0
2531,210491,0,32500,2500,2500,48287,18,0,0,2958,1
2532,25671,0,5000,2500,2500,10513,12,0,0,2945,0
2533,191583,0,17500,2500,2500,25675,18,0,0,2950,0
2534,90332,0,5000,2500,2500,12845,25,0,0,2927,0
2535,53532,0,32500,2500,2500,30808,18,0,0,2927,1
2536,71507,0,2500,2500,2500,3750,6,0,0,2934,0
2537,35196,0,2500,2500,2500,0,0,0,0,2922,0
2538,30034,0,2500,2500,2500,15816,6,0,0,2908,0
2539,47787,0,32500,2500,2500,47223,21,450,1,2921,1
2540,46967,0,2500,2500,2500,2000,9,0,0,2888,0
2541,103615,0,2500,2500,2500,13668,15,1300,11,2896,0
2542,5110,0,2500,2500,2500,0,0,0,0,2901,0
2543,128927,0,50000,2500,2500,61165,14,0,0,2882,1
2544,5000,0,2500,2500,2500,5000,1,0,0,2893,0
2545,126701,0,17500,2500,2500,20636,15,0,0,2878,0
2546,34855,0,2500,2500,2500,230,3,0,0,2882,0
2547,34464,0,5000,2500,2500,5312,5,0,0,2886,0
2548,86638,0,32500,2500,2500,45861,13,0,0,2867,1
2549,140398,0,50000,2500,2500,118013,26,1100,4,2972,1
2550,65812,0,2500,2500,2500,185,2,0,0,2854,0
2551,34177,1754,5000,2500,2500,7072,16,350,1,2867,0
2552,58195,0,17500,2500,2500,24808,13,0,0,2838,0
2553,34781,0,17500,2500,2500,11270,12,0,0,2859,0
2554,22457,0,17500,2500,2500,17579,15,0,0,2858,0
2555,19996,0,2500,2500,2500,500,1,0,0,3217,0
2556,26256,0,2500,2500,2500,2000,9,0,0,2847,0
2557,42966,0,2500,5000,2500,7734,6,0,0,2840,0
2558,3129,0,2500,2500,2500,0,0,0,0,2840,0
2559,138008,5368,32500,2500,2500,34178,14,200,1,2962,1
2560,9611,0,2500,2500,2500,2250,3,0,0,2845,0
2561,40702,0,32500,2500,2500,39897,14,0,0,2826,1
2562,105579,0,17500,2500,2500,16332,12,0,0,2830,0
2563,46654,0,2500,2500,2500,3215,6,0,0,2830,0
2564,518960,0,2500,2500,2500,15700,8,200,1,2819,0
2565,39715,0,17500,2500,2500,17388,12,0,0,2826,0
2566,199,0,2500,2500,2500,0,0,0,0,2822,0
2567,6345,0,5000,2500,2500,7719,18,0,0,2805,0
2568,72598,0,2500,2500,2500,6090,8,1100,1,2804,0
2569,59805,0,2500,2500,2500,2900,7,1700,5,2802,0
2570,10307,0,2500,2500,2500,0,0,0,0,2808,0
2571,37997,0,5000,2500,2500,11073,5,0,0,2805,0
2572,102083,0,17500,2500,2500,12978,14,150,2,2780,0
2573,104632,0,2500,2500,2500,26700,10,1200,7,2791,0
2574,18260,0,2500,2500,2500,500,1,0,0,2780,0
2575,28484,0,2500,2500,2500,350,3,0,0,2782,0
2576,29105,0,2500,2500,2500,5000,1,0,0,2774,0
2577,49560,0,2500,2500,2500,0,0,0,0,2770,0
2578,29346,0,2500,2500,2500,150,1,150,1,2773,0
2579,75288,0,32500,2500,2500,36866,20,0,0,2774,1
2580,42366,0,5000,2500,2500,6293,9,0,0,2770,0
2581,151336,651,2500,2500,2500,11400,6,1000,4,2742,0
2582,48363,0,2500,2500,2500,790,3,0,0,2766,0
2583,11529,0,17500,2500,2500,15738,15,0,0,2768,0
2584,61956,0,2500,2500,2500,17500,2,0,0,2755,0
2585,15378,0,2500,2500,2500,25236,9,736,3,2741,0
2586,85346,0,2500,2500,2500,2835,3,0,0,2748,0
2587,215946,0,2500,2500,2500,2125,10,0,0,2740,0
2588,66539,0,17500,2500,2500,27894,17,0,0,2741,0
2589,97131,0,32500,2500,2500,33324,19,1500,3,2727,1
2590,14513,0,2500,2500,2500,0,0,0,0,2731,0
2591,211773,0,17500,2500,2500,23256,30,0,0,2675,0
2592,45742,0,2500,2500,2500,7625,23,250,1,2712,0
2593,39862,0,17500,2500,2500,14152,18,350,2,2727,0
2594,75132,0,32500,2500,2500,53001,23,400,3,2720,1
2595,91296,0,17500,2500,2500,19057,16,0,0,2712,0
2596,117290,0,2500,2500,2500,1754,8,0,0,2717,0
2597,75556,0,2500,2500,2500,2790,6,0,0,2712,0
2598,5103,0,2500,2500,2500,5103,2,0,0,2697,0
2599,10747,0,2500,2500,2500,990,4,500,1,2697,0
2600,31789,0,2500,2500,2500,10220,17,0,0,2699,0
2601,59515,0,2500,2500,2500,3170,5,0,0,2705,0
2602,86913,0,5000,2500,2500,23705,6,0,0,2691,0
2603,49129,0,5000,2500,2500,16921,18,500,1,2692,0
2604,135408,0,50000,2500,2500,62224,15,607,1,2697,1
2605,41152,10074,2500,2500,2500,3250,19,0,0,2669,0
2606,145750,0,5000,2500,2500,10986,12,0,0,2531,0
2607,7041,0,2500,2500,2500,1747,12,0,0,2718,0
2608,273442,0,32500,2500,2500,54625,35,2850,7,2676,1
2609,44514,0,2500,2500,2500,3577,13,0,0,2657,0
2610,96490,0,2500,2500,2500,2000,1,0,0,2665,0
2611,45050,2900,2500,2500,2500,4875,10,500,1,2669,0
2612,91048,0,32500,2500,2500,51580,20,100,1,2669,1
2613,20352,0,2500,2500,2500,1900,5,500,1,2658,0
2614,34294,0,17500,2500,2500,17683,14,0,0,2661,0
2615,59696,2586,50000,2500,2500,63827,22,500,1,2654,1
2616,106155,0,2500,2500,2500,0,0,0,0,2657,0
2617,29244,0,5000,2500,2500,6252,13,0,0,2650,0
2618,27592,0,2500,2500,2500,335,3,0,0,2633,0
2619,16128,0,2500,2500,2500,475,3,0,0,2643,0
2620,51353,0,2500,2500,2500,8114,16,2004,10,2637,0
2621,235422,0,5000,2500,2500,30208,14,0,0,2629,0
2622,7456,0,2500,2500,2500,0,0,0,0,2635,0
2623,33604,0,17500,2500,2500,13619,16,0,0,2633,0
2624,24803,0,2500,2500,2500,0,0,0,0,2623,0
2625,58411,0,2500,2500,2500,2500,1,0,0,2619,0
2626,3273,0,2500,2500,2500,500,1,0,0,2749,0
2627,28480,0,2500,2500,2500,2644,6,0,0,2628,0
2628,46706,0,2500,2500,2500,3344,16,0,0,2609,0
2629,102230,0,2500,2500,2500,3406,5,500,1,2620,0
2630,12096,0,2500,2500,2500,50,1,50,1,2607,0
2631,118487,0,2500,2500,2500,3388,14,0,0,2592,0
2632,20518,0,5000,2500,2500,5580,10,0,0,2600,0
2633,6280,0,2500,2500,2500,1220,6,200,2,2578,0
2634,11700,0,2500,2500,2500,0,0,0,0,2585,0
2635,391,0,2500,2500,2500,9000,1,0,0,2581,0
2636,78305,733,2500,2500,2500,130,3,0,0,2580,0
2637,145214,1692,2500,2500,2500,3500,4,500,1,2560,0
2638,137760,0,50000,2500,2500,64949,13,0,0,2580,1
2639,88563,0,32500,2500,2500,42410,27,0,0,2567,1
2640,25748,0,2500,2500,2500,0,0,0,0,2566,0
2641,27102,0,17500,2500,2500,27102,9,0,0,2563,0
2642,25824,0,17500,2500,2500,17760,20,750,2,2559,0
2643,23054,0,2500,2500,2500,400,3,300,2,2553,0
2644,29150,0,17500,2500,2500,13952,14,0,0,2544,0
2645,37529,0,32500,2500,2500,25706,14,0,0,2558,1
2646,7515,0,5000,2500,2500,13681,18,0,0,2552,0
2647,194576,0,32500,2500,2500,41315,16,550,1,2539,1
2648,24265,0,2500,2500,2500,1854,12,0,0,2550,0
2649,16773,0,2500,2500,2500,140,2,0,0,2525,0
2650,5432,0,2500,2500,2500,1000,2,1000,2,2535,0
2651,110480,0,32500,2500,2500,44191,22,500,1,2539,1
2652,86273,0,17500,2500,2500,35304,15,500,1,2523,0
2653,20674,0,17500,2500,2500,16876,22,0,0,2528,0
2654,8335,0,2500,2500,2500,3750,16,0,0,2522,0
2655,40893,0,2500,2500,2500,1130,3,0,0,2518,0
2656,644881,2600,2500,2500,2500,14350,28,10850,26,2511,0
2657,61081,0,32500,2500,2500,37682,21,2000,4,2509,1
2658,27438,0,2500,2500,2500,2528,6,2528,6,2490,0
2659,14748,0,2500,2500,2500,2210,7,0,0,2497,0
2660,49514,0,2500,2500,2500,4500,22,0,0,2569,0
2661,7457,0,2500,2500,2500,17131,5,0,0,2496,0
2662,97193,0,5000,2500,2500,13338,12,0,0,2502,0
2663,68456,0,5000,2500,2500,6317,5,0,0,2488,0
2664,123842,0,17500,2500,2500,24295,14,0,0,2500,0
2665,61285,0,50000,2500,2500,55027,22,0,0,2412,1
2666,20157,0,2500,2500,2500,1450,3,150,1,2455,0
2667,41073,0,17500,2500,2500,13993,20,0,0,2493,0
2668,21784,0,5000,2500,2500,6208,14,0,0,2483,0
2669,12868,0,2500,2500,2500,1875,8,0,0,2483,0
2670,147862,0,32500,2500,2500,44783,14,0,0,2426,1
2671,11836,0,2500,2500,2500,5075,14,350,1,2479,0
2672,25681,1526,2500,2500,2500,14941,20,2963,16,2468,0
2673,282784,3508,2500,2500,2500,19314,17,3100,7,2460,0
2674,59704,0,32500,5000,2500,57404,14,0,0,2440,1
2675,75279,0,2500,2500,2500,5375,21,0,0,2459,0
2676,66681,0,2500,2500,2500,4478,16,3504,12,2465,0
2677,72085,0,17500,2500,2500,20310,12,150,1,2462,0
2678,2039,0,2500,2500,2500,0,0,0,0,2451,0
2679,2214,0,2500,2500,2500,0,0,0,0,2448,0
2680,16208,0,2500,2500,2500,0,0,0,0,2451,0
2681,25829,0,2500,2500,2500,1375,4,0,0,2444,0
2682,83217,0,2500,2500,2500,3679,4,0,0,2447,0
2683,9520,0,17500,2500,2500,12515,13,0,0,2438,0
2684,103215,0,17500,2500,2500,16726,14,0,0,2427,0
2685,62629,0,32500,2500,2500,36986,14,0,0,2438,1
2686,45603,0,5000,2500,2500,5964,13,0,0,2432,0
2687,44792,0,5000,2500,2500,9463,16,0,0,2430,0
2688,97535,0,2500,2500,2500,0,0,0,0,2418,0
2689,60085,0,17500,2500,2500,14714,17,0,0,2404,0
2690,76938,0,17500,2500,2500,23503,13,0,0,2422,0
2691,2562,0,5000,2500,2500,9075,11,1050,3,2412,0
2692,7685,0,2500,2500,2500,500,4,0,0,2406,0
2693,102942,0,50000,2500,2500,56780,18,0,0,2405,1
2694,7029,0,2500,2500,2500,495,3,0,0,2565,0
2695,2119,0,2500,2500,2500,0,0,0,0,2399,0
2696,207311,0,2500,2500,2500,31000,37,12000,24,2395,0
2697,77753,0,17500,2500,2500,12483,13,0,0,2377,0
2698,171637,0,2500,2500,2500,4300,8,2800,7,2364,0
2699,35243,0,5000,2500,2500,10046,15,1500,3,2356,0
2700,46186,0,5000,2500,2500,9744,14,0,0,2364,0
2701,54810,0,17500,2500,2500,19665,21,0,0,2368,0
2702,25637,0,2500,2500,2500,445,3,0,0,2367,0
2703,35088,0,2500,2500,2500,320,2,0,0,2362,0
2704,73899,0,2500,2500,2500,2745,14,500,1,2362,0
2705,81171,0,2500,2500,2500,3700,4,100,1,2348,0
2706,39418,0,2500,2500,2500,700,3,200,2,2343,0
2707,62124,0,2500,2500,2500,0,0,0,0,2355,0
2708,14134,0,2500,2500,2500,2125,9,0,0,2312,0
2709,405499,1000,32500,2500,2500,72318,46,9729,29,2329,1
2710,20353,0,2500,2500,2500,1729,5,0,0,2298,0
2711,93154,0,32500,2500,2500,30752,21,0,0,2333,1
2712,9492,0,2500,2500,2500,781,6,250,1,2320,0
2713,18369,0,2500,2500,2500,800,4,700,3,2327,0
2714,32824,0,2500,2500,2500,1660,5,100,1,2339,0
2715,109416,0,50000,2500,2500,73665,39,2200,5,2327,1
2716,28312,0,2500,2500,2500,1726,13,0,0,2335,0
2717,78462,0,17500,2500,2500,20291,14,0,0,2311,0
2718,32740,0,2500,2500,2500,10722,4,0,0,2315,0
2719,57293,0,2500,2500,2500,1000,1,0,0,2319,0
2720,174743,0,2500,2500,2500,27460,12,0,0,2326,0
2721,59486,0,2500,2500,2500,3517,4,0,0,2315,0
2722,211355,0,5000,2500,2500,11238,12,0,0,2294,0
2723,56805,0,17500,2500,2500,16617,17,0,0,2307,0
2724,278258,0,2500,2500,2500,1000,1,0,0,2298,0
2725,18545,0,17500,2500,2500,25053,22,0,0,2304,0
2726,5570,0,2500,2500,2500,9094,26,0,0,2287,0
2727,44690,0,17500,2500,2500,24779,15,1000,2,2297,0
2728,127835,0,32500,2500,2500,52700,21,0,0,2301,1
2729,32540,0,32500,2500,2500,44283,17,100,1,2297,1
2730,54396,629,32500,2500,2500,34007,16,0,0,2283,1
2731,162840,0,50000,2500,2500,57382,15,0,0,2277,1
2732,109441,0,2500,2500,2500,6500,10,4000,8,2237,0
2733,7369,0,2500,2500,2500,0,0,0,0,2277,0
2734,16378,0,2500,2500,2500,0,0,0,0,2272,0
2735,39859,0,2500,2500,2500,3675,8,0,0,2272,0
2736,44214,0,17500,2500,2500,24928,13,0,0,2259,0
2737,73102,0,17500,2500,2500,18156,20,0,0,2272,0
2738,3552,0,2500,2500,2500,10597,17,0,0,2264,0
2739,71593,0,17500,2500,2500,22666,17,0,0,2266,0
2740,74072,0,32500,2500,2500,50272,39,0,0,2264,1
2741,42970,0,2500,5000,2500,7889,14,0,0,2256,0
2742,23385,0,17500,2500,2500,18303,15,150,1,2248,0
2743,51176,0,32500,2500,2500,40397,16,0,0,2243,1
2744,12426,0,2500,2500,2500,0,0,0,0,2238,0
2745,10062,0,2500,2500,2500,2000,9,0,0,2242,0
2746,34790,0,2500,2500,2500,0,0,0,0,2272,0
2747,95759,0,2500,2500,2500,9198,12,6195,8,2231,0
2748,51592,0,2500,2500,2500,18678,9,0,0,2230,0
2749,23294,0,2500,2500,2500,420,4,0,0,2228,0
2750,33398,0,17500,2500,2500,14086,15,0,0,2223,0
2751,229576,0,2500,2500,2500,9030,19,9000,18,2217,0
2752,60250,0,17500,2500,2500,43071,12,0,0,2214,0
2753,81871,0,17500,2500,2500,23068,20,0,0,2222,0
2754,259529,0,2500,2500,2500,700,3,200,2,2210,0
2755,430,0,2500,2500,2500,220,1,0,0,2196,0
2756,75949,0,2500,2500,2500,952,4,0,0,2195,0
2757,44206,0,17500,2500,2500,22598,14,500,1,2247,0
2758,125274,0,2500,2500,2500,3150,4,550,2,2194,0
2759,104670,0,2500,2500,2500,3993,12,0,0,2202,0
2760,282971,0,2500,2500,2500,5780,16,300,3,2192,0
2761,28731,0,32500,2500,2500,29782,11,0,0,2182,1
2762,16965,1651,2500,2500,2500,2475,13,0,0,2182,0
2763,50658,1674,2500,2500,2500,1600,3,500,1,2174,0
2764,124681,0,2500,2500,2500,23392,39,2287,5,2173,0
2765,74352,0,17500,2500,2500,17868,15,0,0,2188,0
2766,70308,0,32500,2500,2500,41704,19,0,0,2186,1
2767,98722,0,17500,2500,2500,18012,19,50,1,2178,0
2768,79020,0,2500,2500,2500,3422,10,0,0,2179,0
2769,28335,0,2500,2500,2500,400,3,0,0,2161,0
2770,22011,0,2500,2500,2500,0,0,0,0,2167,0
2771,49436,0,32500,2500,2500,33836,13,0,0,2167,1
2772,145072,0,2500,2500,2500,15000,4,0,0,2152,0
2773,8992,0,5000,2500,2500,9113,11,0,0,2145,0
2774,72497,0,17500,2500,2500,24279,13,0,0,2161,0
2775,187999,0,32500,2500,2500,52429,49,4550,24,2184,1
2776,62335,0,2500,2500,2500,500,1,0,0,2147,0
2777,41556,0,17500,2500,2500,26682,4,0,0,2131,0
2778,15436,0,2500,2500,2500,6147,13,0,0,2138,0
2779,109618,0,17500,2500,2500,14159,11,0,0,2138,0
2780,182228,0,32500,2500,2500,41048,12,0,0,2139,1
2781,1000,0,2500,2500,2500,0,0,0,0,2126,0
2782,36699,0,2500,2500,2500,2500,13,0,0,2119,0
2783,135828,0,17500,2500,2500,34495,28,450,2,2142,0
2784,39098,0,17500,2500,2500,18992,14,0,0,2129,0
2785,20713,0,17500,2500,2500,13421,12,400,1,2104,0
2786,18959,0,2500,2500,2500,0,0,0,0,2115,0
2787,28010,0,2500,2500,2500,150,3,0,0,2115,0
2788,148976,0,2500,2500,2500,2650,3,650,2,2108,0
2789,126680,0,2500,2500,2500,18248,39,4723,31,2108,0
2790,664,0,2500,2500,2500,0,0,0,0,2108,0
2791,18533,0,17500,2500,2500,27904,14,0,0,2102,0
2792,202168,0,17500,2500,2500,12463,18,0,0,2098,0
2793,4653,2433,2500,2500,2500,0,0,0,0,2094,0
2794,37839,0,17500,2500,2500,11512,16,0,0,2084,0
2795,29196,0,5000,2500,2500,7011,15,0,0,2082,0
2796,38378,0,2500,2500,2500,1600,4,600,3,2091,0
2797,66716,0,17500,2500,2500,22571,16,200,1,2082,0
2798,7500,0,2500,2500,2500,0,0,0,0,2084,0
2799,47992,0,2500,2500,2500,645,4,450,1,2073,0
2800,85823,0,2500,2500,2500,0,0,0,0,2074,0
2801,32323,0,2500,2500,2500,1250,3,0,0,2074,0
2802,87633,0,32500,2500,2500,69237,37,4050,9,2068,1
2803,104523,0,2500,2500,2500,4000,2,0,0,2073,0
2804,60856,0,5000,2500,2500,17332,8,0,0,2076,0
2805,15526,0,2500,2500,2500,2750,15,0,0,2063,0
2806,83781,0,32500,2500,2500,35151,22,200,1,2066,1
2807,17681,0,2500,2500,2500,500,1,0,0,2059,0
2808,76909,0,17500,2500,2500,18405,12,0,0,2066,0
2809,22084,0,2500,2500,2500,2773,10,0,0,2054,0
2810,50783,0,17500,2500,2500,11595,15,0,0,2060,0
2811,43220,0,2500,2500,2500,4985,20,100,1,2041,0
2812,41275,0,2500,2500,2500,0,0,0,0,2035,0
2813,13738,0,5000,2500,2500,6485,18,900,5,2042,0
2814,32270,0,2500,2500,2500,0,0,0,0,2040,0
2815,22053,0,32500,2500,2500,39810,27,0,0,2042,1
2816,32708,0,17500,2500,2500,11556,13,0,0,2035,0
2817,7108,0,2500,2500,2500,5598,8,2500,5,2026,0
2818,47056,0,2500,2500,2500,0,0,0,0,2031,0
2819,112197,0,32500,2500,2500,32108,16,0,0,2013,1
2820,106757,0,50000,2500,2500,51234,13,0,0,2013,1
2821,105294,0,32500,2500,2500,56281,26,850,5,2021,1
2822,180481,1249,17500,2500,2500,18315,25,3100,7,2019,0
2823,169139,0,2500,2500,2500,9500,5,0,0,2019,0
2824,92406,0,5000,2500,2500,9402,26,750,2,1999,0
2825,41150,0,2500,2500,2500,0,0,0,0,2000,0
2826,3831,0,2500,2500,2500,2,4,0,0,2013,0
2827,48014,0,2500,2500,2500,0,0,0,0,2005,0
2828,19078,0,2500,2500,2500,200,1,200,1,1999,0
2829,3965,0,5000,2500,2500,8228,12,0,0,2003,0
2830,37965,0,2500,2500,2500,2250,5,0,0,1998,0
2831,69884,0,50000,2500,2500,89360,24,450,2,1990,1
2832,24557,0,17500,2500,2500,18957,20,0,0,1996,0
2833,16733,0,2500,2500,2500,1000,1,0,0,1983,0
2834,41824,0,2500,2500,2500,2100,3,0,0,1982,0
2835,8188,0,2500,2500,2500,500,1,500,1,1985,0
2836,36146,0,2500,2500,2500,4091,10,3091,9,1975,0
2837,37331,0,2500,2500,2500,0,0,0,0,1970,0
2838,15000,0,2500,2500,2500,15000,1,0,0,1976,0
2839,232194,0,32500,2500,2500,46165,17,0,0,1978,1
2840,8557,0,2500,2500,2500,200622,5,622,3,1955,0
2841,1000,0,2500,2500,2500,1000,1,0,0,1970,0
2842,84179,0,17500,2500,2500,22397,19,0,0,1976,0
2843,66590,0,2500,2500,2500,1300,13,0,0,1975,0
2844,66445,0,17500,2500,2500,22276,13,0,0,1975,0
2845,174286,0,2500,2500,2500,11850,18,2100,5,1950,0
2846,33951,0,17500,2500,2500,12279,14,0,0,1963,0
2847,27204,0,5000,2500,2500,7627,16,0,0,1968,0
2848,16442,0,2500,2500,2500,0,0,0,0,1962,0
2849,39669,0,32500,2500,2500,31989,14,0,0,1955,1
2850,8063,0,2500,2500,2500,18250,5,0,0,1950,0
